Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Cash flow rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Operating profit per person, Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Operating Funds to Liability, Retained Earnings to Total Assets, Total expense/Assets, CFO to Assets, Current Liability to Current Assets, Net Income to Total Assets, Gross Profit to Sales, Equity to Liability
1,0.340174523,0.375654165,0.364419937,0.626414333,0.626414333,0.343817887,0,0.151826725,0.151826725,0.151826725,0.19258769,0.307066563,0.075156746,0.154854259,0.016809263,0.983190737,0.075129871,0.153827012,0.376970218,0.943999806,0.355407072,0.01887028,0.026274053,0.873136135,0.102755093,0.354663247,0.003682841,0.689880264,0.626412271,0.203980771
0,0.458392239,0.52071522,0.508699609,0.601140114,0.601140114,0.638962281,0,0.176772997,0.176772997,0.176772997,0.212253002,0.338332036,0.09372201,0.167959629,0.009704629,0.990295371,0.093751527,0.16708393,0.372764071,0.839462944,0.120093363,0.012939888,0.835717063,0.934244592,0.011969218,0.784353403,0.005467902,0.788308765,0.601139754,0.308881484
0,0.436357432,0.538377671,0.484876064,0.598055608,0.598055608,1,0.135337585,0.173191185,0.173191185,0.173191185,0.208282122,0.331010823,0.092582037,0.171424268,0.003144179,0.996855821,0.092595307,0.170417012,0.351032315,0.982631881,0.241425357,0.00267687,1,0.932915521,0.013657692,0.721289343,0.00027934,0.800613169,0.598050313,0.580687886
0,0.468044655,0.535924553,0.520691686,0.597169172,0.597169172,0.464427166,0.097479502,0.172264127,0.172264127,0.172264127,0.213576629,0.321673622,0.096001954,0.170369812,0.122592738,0.877407262,0.096015112,0.169429153,0.393523439,0.752112232,0.021254265,0.103287112,0.34794334,0.932788256,0.00828996,0.593682175,0.047534145,0.796918583,0.597170323,0.030440872
0,0.401745235,0.442269952,0.448578618,0.595482783,0.595482783,0.463851774,0,0.156588429,0.156588429,0.156588429,0.191831332,0.321072363,0.091849198,0.146719892,0.152764761,0.847235239,0.092057909,0.147334289,0.381210285,0.812831659,0.033681944,0.135237196,0.346901121,0.899201813,0.044333121,0.595463358,0.031832121,0.732403887,0.595483687,0.023749373
0,0.471310876,0.540340166,0.52443921,0.60220672,0.60220672,0.460599045,0,0.168555897,0.168555897,0.168555897,0.218682046,0.314989036,0.095676248,0.172930632,0.181334462,0.818665538,0.095648705,0.171751753,0.396689356,0.769449159,0.023387965,0.179895082,0.338408825,0.93008165,0.005924238,0.551501226,0.043248986,0.800714542,0.602205398,0.019417972
0,0.465265929,0.533362407,0.516087585,0.595526024,0.595526024,0.462016557,0.460977832,0.174708188,0.174708188,0.174708188,0.214805711,0.319551531,0.095676248,0.170821722,0.175348429,0.824651571,0.095648705,0.169843903,0.393964406,0.805634469,0.029812627,0.159251593,0.342296109,0.932628084,0.006670977,0.573887127,0.034796757,0.796666727,0.595521456,0.020212916
0,0.475162092,0.541593982,0.528186734,0.59494948,0.59494948,0.461602208,0.20265209,0.15692554,0.15692554,0.15692554,0.215372979,0.31820754,0.09754906,0.170671085,0.19808326,0.80191674,0.09753774,0.169700626,0.394552362,0.795313779,0.033045895,0.198569429,0.341275126,0.911464924,0.007530637,0.568573081,0.038569168,0.797095974,0.594950974,0.017447944
0,0.455321016,0.524367641,0.506718775,0.601716658,0.601716658,0.467919781,0,0.182503898,0.182503898,0.182503898,0.211213009,0.328959468,0.095594821,0.167658357,0.112102065,0.887897935,0.095591708,0.166684262,0.398261007,0.813694424,0.032492431,0.115658598,0.359768362,0.933723205,0.007942835,0.634585898,0.029932593,0.791514149,0.601717535,0.033575503
0,0.486374494,0.567106411,0.549119332,0.606725378,0.606725378,0.454578395,0,0.161518689,0.161518689,0.161518689,0.232580127,0.271733748,0.10780881,0.180989681,0.234120386,0.765879614,0.107780872,0.180031672,0.478663983,0.764380671,0.035902966,0.242183596,0.320330511,0.927687717,0.003892522,0.412246163,0.045447182,0.811196659,0.606721722,0.014146594
0,0.484375762,0.550370693,0.536002998,0.600866256,0.600866256,0.464162116,0.045854844,0.202814883,0.202814883,0.202814883,0.226718351,0.327297163,0.106261705,0.179483317,0.163225202,0.836774798,0.105737131,0.178086117,0.401053798,0.778739145,0.020049016,0.124097117,0.346703308,0.93454014,0.007516455,0.596482355,0.038510913,0.805371814,0.600864906,0.02199076
0,0.43660118,0.502507632,0.486321538,0.568738379,0.568738379,0.463174052,0,0.166828199,0.166828199,0.166828199,0.204311241,0.320117422,0.087696442,0.161858854,0.120446232,0.879553768,0.088059993,0.161269889,0,0.776056235,0.028411753,0.125912683,0.345964407,0.918944014,0.007407789,0.585424439,0.039379319,0.7755122,0.568739121,0.031037127
0,0.457319748,0.525403402,0.50923497,0.589681316,0.589681316,0.461954489,0,0.187644853,0.187644853,0.187644853,0.211969367,0.319091745,0.091116359,0.167281765,0.166822868,0.833177132,0.091113391,0.166292135,0.323748898,0.886620072,0.023209085,0.115916015,0.341784086,0.930315963,0.003824095,0.570687727,0.020762263,0.792760141,0.589678318,0.021435142
0,0.473894603,0.538704754,0.523047272,0.598336672,0.598336672,0.465906746,0.412491143,0.187939826,0.187939826,0.187939826,0.218492956,0.333309755,0.104388893,0.174662951,0.159536838,0.840463162,0.101722931,0.172324862,0.396813731,0.785897318,0.046779987,0.157115795,0.35340691,0.932585158,0.009813642,0.630323739,0.038585557,0.799615172,0.598333198,0.02258718
0,0.470384634,0.536742259,0.514909792,0.575664106,0.575664106,0.451664528,0.596214192,0.205469639,0.205469639,0.205469639,0.2149948,0.310497277,0.088592134,0.174211042,0.042174321,0.957825679,0.08924064,0.172784858,0.299552249,0.943912054,0.003425524,0.0467423,0.311736953,0.939503418,0.002368716,0.522188015,0.008402583,0.799254595,0.575665647,0.090568402
0,0.481694535,0.55075229,0.535414101,0.603633664,0.603633664,0.464329869,0.02267436,0.17049429,0.17049429,0.17049429,0.222085658,0.323937186,0.098444752,0.175717406,0.14838105,0.85161895,0.098327552,0.174609758,0.409194726,0.852810595,0.091961234,0.14603962,0.348936561,0.928891199,0.011648887,0.604377303,0.027003917,0.807113482,0.603630317,0.024556713
0,0.50626432,0.556694287,0.558327534,0.598242984,0.598242984,0.460089077,0.232918312,0.177784333,0.177784333,0.177784333,0.224922001,0.310886327,0.112450126,0.180839045,0.203343713,0.796656287,0.112413894,0.179880854,0.395276,0.773993284,0.016662095,0.18979334,0.33716709,0.935894835,0.011274402,0.541848932,0.042459823,0.804933933,0.598244856,0.01689433
0,0.482864525,0.55309638,0.536591895,0.607489298,0.607489298,0.453915771,0.027229477,0.178964224,0.178964224,0.178964224,0.223976553,0.286234703,0.104144614,0.17767568,0.18009493,0.81990507,0.104157506,0.176736294,0.450476018,0.811828646,0.03616538,0.187813685,0.318280569,0.934673377,0.006203408,0.434836416,0.035358895,0.80580833,0.607488727,0.019577267
0,0.467800907,0.535761012,0.519032068,0.595900777,0.595900777,0.464697248,0.866484462,0.175550967,0.175550967,0.175550967,0.214427531,0.327297163,0.097141927,0.170671085,0.159325211,0.840674789,0.097114335,0.169678003,0.393489519,0.814777146,0.07950434,0.165712657,0.350518051,0.933049961,0.009215479,0.615377373,0.0336556,0.796115624,0.595901438,0.022618169
0,0.466728416,0.535870039,0.518764388,0.597637614,0.597637614,0.470100568,0.221986031,0.178584973,0.178584973,0.178584973,0.215372979,0.343708,0.095594821,0.171198313,0.156301962,0.843698038,0.095583565,0.170168162,0.394461907,0.748585581,0.021168664,0.161937106,0.366499814,0.935340609,0.008317319,0.695184858,0.049027186,0.797478997,0.597635383,0.023127246
0,0.497781894,0.562745312,0.550511269,0.607071304,0.607071304,0.4534209,0,0.174581771,0.174581771,0.174581771,0.226434717,0.28591639,0.1123687,0.179483317,0.188771654,0.811228346,0.112356897,0.178538572,0.40986183,0.820005243,0.019251719,0.179501968,0.318874492,0.935987486,0.01488962,0.432358228,0.03367167,0.808533169,0.607067758,0.01850241
0,0.477453322,0.533907545,0.531184753,0.607201026,0.607201026,0.425048858,0,0.163583498,0.163583498,0.163583498,0.215562069,0.261866025,0.087777868,0.170821722,0.211839042,0.788160958,0.087783152,0.169851444,0.383709097,0.954137608,0.045005471,0.069980466,0.305898711,0.928321718,0.013598032,0.328344531,0.011178466,0.797159328,0.607202289,0.016056356
0,0.480524545,0.552769298,0.53557471,0.608613557,0.608613557,0.497627136,0,0.173401879,0.173401879,0.173401879,0.220667486,0.338579614,0.102678935,0.17428636,0.081718415,0.918281585,0.102292898,0.173433376,0.438513376,0.930021511,0.094021708,0.05762727,0.41240105,0.937305505,0.015992841,0.758829041,0.010603114,0.809225931,0.608615115,0.046970995
0,0.505581826,0.541648495,0.562021521,0.616569855,0.616569855,0.4665895,0.004150218,0.17378113,0.17378113,0.17378113,0.216507516,0.319834477,0.100724697,0.172026813,0.114399734,0.885600266,0.100672562,0.171080612,0.394518441,0.904057144,0.024560552,0.033517426,0.345011794,0.936053609,0.047655776,0.580854984,0.007724432,0.8007298,0.616571565,0.032839253
0,0.593282309,0.635194069,0.618662669,0.632669828,0.632669828,0.467398069,0.283227047,0.185453626,0.185453626,0.185453626,0.248936371,0.325988541,0.136145265,0.20810424,0.094748617,0.905251383,0.136148973,0.207186487,0.402908121,0.894881444,0.210512306,0.096590529,0.357925454,0.949608581,0.112152533,0.618411146,0.017947251,0.851027474,0.632670135,0.040218068
0,0.493930678,0.546445704,0.547888003,0.600592398,0.600592398,0.466149988,0.125620002,0.169103704,0.169103704,0.169103704,0.217642054,0.324078659,0.099910431,0.172930632,0.129395048,0.870604952,0.099907177,0.171940276,0.393840031,0.738087867,0.040714709,0.107495551,0.351932203,0.933574682,0.01623762,0.612022403,0.05556457,0.801929639,0.600592273,0.028668247
0,0.486179496,0.547808548,0.540660635,0.603842661,0.603842661,0.462731184,0.009312683,0.180523366,0.180523366,0.180523366,0.224732911,0.319834477,0.107238824,0.174738269,0.136681077,0.863318923,0.103188562,0.172158962,0.439779743,0.922534614,0.053510183,0.101423835,0.343499741,0.928037417,0.013607109,0.577212195,0.016527162,0.804220645,0.603844426,0.02695599
0,0.46970214,0.536851287,0.521066438,0.595374681,0.595374681,0.463531366,0.341532544,0.183051705,0.183051705,0.183051705,0.216412972,0.326059277,0.096979073,0.172102132,0.170722859,0.829277141,0.096943345,0.17114094,0.39316162,0.838999048,0.092409778,0.178165278,0.347075674,0.935161825,0.009103486,0.599957606,0.030997643,0.797846253,0.595370361,0.020863837
0,0.464827183,0.535052333,0.517693667,0.598214157,0.598214157,0.466207024,0,0.195019173,0.195019173,0.195019173,0.214805711,0.332284077,0.096001954,0.170445131,0.150406627,0.849593373,0.095982543,0.16948194,0.40036408,0.796269398,0.003293112,0.131837343,0.352742503,0.937040017,0.005095977,0.623431244,0.034774198,0.796858589,0.598213653,0.024176423
0,0.472334617,0.545300916,0.525081642,0.614840225,0.614840225,0.456317992,0.038364207,0.179469892,0.179469892,0.179469892,0.217925688,0.310249699,0.098281899,0.173683814,0.103092784,0.896907216,0.098099565,0.172543549,0.415752697,0.854503615,0.032672915,0.105375566,0.326008671,0.938366566,0.005151748,0.515071968,0.022862354,0.803671001,0.614841864,0.036751292
0,0.51772047,0.570268208,0.563092243,0.601212182,0.601212182,0.464163794,0.254175524,0.182883149,0.182883149,0.182883149,0.228514702,0.322593195,0.103167495,0.188747458,0.126734589,0.873265411,0.103172277,0.185016213,0.39524208,0.776738533,0.086480501,0.093595421,0.346495563,0.938523864,0.011567628,0.588669505,0.036776315,0.817141889,0.601210171,0.029334134
0,0.455174767,0.522405146,0.506665239,0.593594604,0.593594604,0.463967523,0,0.165816864,0.165816864,0.165816864,0.207431219,0.326660536,0.090953505,0.164344355,0.190041419,0.809958581,0.090909831,0.163366262,0.389486895,0.798153233,0.084402378,0.191746272,0.348143656,0.928338985,0.008370265,0.610397131,0.037792785,0.787101283,0.593595539,0.018351965
0,0.46853215,0.535651984,0.520316933,0.594870206,0.594870206,0.459065784,0.275027837,0.171674181,0.171674181,0.171674181,0.216034792,0.306748249,0.096083381,0.171574904,0.19892977,0.80107023,0.096047682,0.170620617,0.392268379,0.796382839,0.04315169,0.203187736,0.333832829,0.931885793,0.008275471,0.521017103,0.038564343,0.797487605,0.594869127,0.017356597
0,0.476039585,0.539795028,0.525938219,0.597147552,0.597147552,0.465499107,0.12116611,0.16885087,0.16885087,0.16885087,0.216318427,0.336139209,0.096490514,0.171951495,0.201922786,0.798077214,0.096495514,0.170997662,0.392754574,0.798794671,0.099260405,0.202971976,0.352555926,0.923674893,0.007903046,0.641821249,0.038148208,0.798305488,0.597145637,0.017040857
0,0.468629649,0.54186655,0.525081642,0.601010392,0.601010392,0.465717185,0,0.187855548,0.187855548,0.187855548,0.220289307,0.341550541,0.100073284,0.172252768,0.19285304,0.80714696,0.10002117,0.171291758,0.470342145,0.796833539,0.019608953,0.189612968,0.352902887,0.938366503,0.006046558,0.640576455,0.037932219,0.800576643,0.601011159,0.018026485
0,0.522985424,0.592237244,0.580812677,0.61359345,0.61359345,0.457077913,0.006073489,0.174961021,0.174961021,0.174961021,0.234660112,0.306818986,0.114648644,0.187165775,0.143211295,0.856788705,0.114628625,0.185204736,0.470749192,0.839756588,0.070420268,0.148743002,0.327876413,0.939562323,0.009482314,0.505292745,0.02883861,0.825765539,0.613589605,0.025568953
0,0.50168186,0.567324466,0.555864875,0.610263913,0.610263913,0.465628276,0.051118534,0.183346677,0.183346677,0.183346677,0.228136523,0.322840772,0.107157398,0.17978459,0.087946307,0.912053693,0.106567655,0.178350049,0.4362407,0.857515431,0.045851816,0.092033901,0.353125826,0.941475391,0.015685121,0.600779804,0.020891811,0.816030811,0.610263672,0.04350274
0,0.492126944,0.558820323,0.542373789,0.597702475,0.597709682,0.458384708,0.091304788,0.172896212,0.172896212,0.172896212,0.232107403,0.273997312,0.118964254,0.187542366,0.255041267,0.744958733,0.11892781,0.186411281,0.437337464,0.765095128,0.047468746,0.264694412,0.331652848,0.932922503,0.007677826,0.491231745,0.045552347,0.804423922,0.597699961,0.012649985
0,0.47194462,0.540667248,0.523636169,0.607518125,0.607518125,0.461291865,0.134730236,0.175087438,0.175087438,0.175087438,0.218209322,0.317287968,0.098770458,0.173307223,0.151585694,0.848414306,0.09872653,0.172355026,0.401743516,0.843108934,0.17566429,0.158234837,0.340371338,0.937401607,0.007583083,0.563210452,0.029128267,0.801097828,0.607519567,0.023960068
0,0.439379905,0.501035761,0.487981155,0.591555082,0.591555082,0.468958171,0,0.181829674,0.181829674,0.181829674,0.197409473,0.337518568,0.086230763,0.155833396,0.151192672,0.848807328,0.086195385,0.154754543,0.349765948,0.81604311,0.063711356,0.140187968,0.360742751,0.936561878,0.013030759,0.662855234,0.031674687,0.773230752,0.591552426,0.024035011
0,0.493053186,0.560183166,0.54697789,0.611943095,0.611935888,0.459542202,0.046867092,0.190257469,0.190257469,0.190257469,0.233714664,0.308233713,0.113182966,0.18400241,0.180518185,0.819481815,0.113130425,0.183055577,0.487754687,0.811918137,0.010927969,0.186585711,0.335182251,0.943349996,0.006064578,0.532800787,0.0352824,0.81034799,0.611939908,0.019523131
0,0.483352021,0.54857174,0.532255474,0.610566598,0.610566598,0.463965846,0.28474542,0.178079306,0.178079306,0.178079306,0.220478397,0.323760345,0.103411774,0.177750998,0.167608913,0.832391087,0.103383979,0.176170726,0.394574976,0.848951772,0.161418412,0.111457715,0.345574572,0.93594111,0.05498746,0.591211852,0.024209072,0.803543754,0.610567949,0.021320274
0,0.498756886,0.559092891,0.546603137,0.599338417,0.599309589,0.455714082,0.227148497,0.182251064,0.182251064,0.182251064,0.226812896,0.30653604,0.113020112,0.182420728,0.124829942,0.875170058,0.112975719,0.18142674,0.405531309,0.870778929,0.051130571,0.120274966,0.325097824,0.937582383,0.033707707,0.501386477,0.022696763,0.813378076,0.599336024,0.029836715
0,0.433578706,0.497437854,0.485946785,0.595273786,0.595273786,0.456363286,0,0.160718048,0.160718048,0.160718048,0.193344048,0.295571904,0.082973699,0.151916849,0.213139039,0.786860961,0.082938427,0.150938843,0.386400127,0.793445449,0.121439667,0.213836714,0.326130789,0.923746953,0.032182223,0.465300532,0.039450532,0.772292258,0.595275449,0.015934597
0,0.711890021,0.763519407,0.745703731,0.621167789,0.621167789,0.481155482,0.160137666,0.19927521,0.19927521,0.19927521,0.281932495,0.333628068,0.165458839,0.234390299,0.050881277,0.949118723,0.16545345,0.233489179,0.428766875,0.948258727,0.33178148,0.05505655,0.398919882,0.966948112,0.028108979,0.665835873,0.009448587,0.903387966,0.621169025,0.075617444
0,0.477307074,0.5440471,0.525617003,0.596376425,0.596376425,0.461548527,0.295272801,0.188909022,0.188909022,0.188909022,0.219532949,0.317853859,0.098444752,0.176470588,0.118209027,0.881790973,0.098400834,0.175499585,0.393851338,0.846977813,0.073496774,0.110376383,0.341083904,0.937579125,0.008746412,0.56623758,0.024337335,0.803721643,0.596374752,0.031682691
0,0.529664115,0.57233973,0.57181862,0.642514305,0.642514305,0.468037208,0.293754429,0.179301336,0.179301336,0.179301336,0.225205635,0.323300559,0.108134517,0.182947955,0.06926263,0.93073737,0.108155422,0.182014931,0.394541055,0.841953965,0.119223364,0.074559371,0.360535954,0.93929923,0.123667331,0.610599753,0.02026823,0.819221566,0.642515691,0.055663797
1,0.392970312,0.430876581,0.437014829,0.601522074,0.601522074,0.476877784,0,0.156504151,0.156504151,0.156504151,0.186536825,0.324007922,0.085905057,0.148226256,0.147141518,0.852858482,0.086260524,0.147718875,0.384873703,0.866894952,0.086149801,0.041484993,0.353232453,0.911240867,0.053806596,0.624517874,0.01154168,0.731892051,0.601523807,0.024794769
1,0.492419441,0.552823812,0.540714171,0.600383401,0.600383401,0.465336386,0.247899585,0.217605663,0.217605663,0.217605663,0.225961993,0.323335927,0.107645957,0.182722,0.093750945,0.906249055,0.107634309,0.181750999,0.402161869,0.797375603,0.102909764,0.065692112,0.348464318,0.95524518,0.005855136,0.588670291,0.026824823,0.808611393,0.600379552,0.040673836
0,0.460634719,0.517989533,0.512714813,0.60299226,0.60299226,0.617038659,0,0.175803801,0.175803801,0.175803801,0.214332987,0.324467709,0.095269115,0.167733675,0.001874414,0.998125586,0.095290439,0.16683508,0.393489519,0.951093693,0.313433534,0.004860773,0.728289,0.929599659,0.010990214,0.64118902,0.000825165,0.788336017,0.602988326,0.698967071
0,0.459172232,0.532435674,0.51126934,0.604195794,0.604195794,0.439472249,0,0.172601239,0.172601239,0.172601239,0.213860263,0.316014713,0.093884863,0.170143858,0.007769749,0.992230251,0.09386552,0.169187844,0.355962099,0.954872757,0.156184195,0.008157133,0.295048485,0.931721773,0.00596009,0.547066536,0.00146439,0.796947002,0.604193996,0.358948305
0,0.482523278,0.548953336,0.536270678,0.601089667,0.601089667,0.470696091,0.028545399,0.181071173,0.181071173,0.181071173,0.219343859,0.325351913,0.100806123,0.174211042,0.088792817,0.911207183,0.100819125,0.17321469,0.404717216,0.765209092,0.020411923,0.063790445,0.359489148,0.935713009,0.010086482,0.619753867,0.038423586,0.805192305,0.601086763,0.043071595
0,0.480963292,0.557293938,0.535039349,0.614746537,0.614746537,0.456385093,0.00020245,0.182672454,0.182672454,0.182672454,0.221802023,0.302716276,0.104307467,0.178127589,0.157541494,0.842458506,0.104198218,0.177007767,0.409805296,0.801435983,0.013678082,0.146899051,0.327295988,0.933444541,0.010149686,0.496598021,0.03478353,0.807744707,0.614743604,0.022920663
